"* 제시된 정류소리스트, 고유번호 및 X,Y 좌표는 실제현장과 상이할 수 있습니다.",,,,,,,,,
"* X,Y 좌표는 WGS84 경위도로 구성되어 있습니다.",,,,,,,,,
* 20220413기준 입니다.,,,,,,,,,
,,,,,,,,,
BUSLINENUM,ORD,NAME,SIGUNNAME,GUNAME,DONGNAME,X,Y,UNIQUEID,BUSSTOPID
강서구14,4,중흥S클래스프라디움,부산광역시,,,128.9154268,35.09832318,,50000002115
강서구14,5,더스퀘어,부산광역시,,,128.9186069,35.09797999,,50000001390
강서구14,6,국민은행명지국제신도시지점,부산광역시,,,128.9210597,35.09771586,,50000002119
강서구14,7,에일린의뜰아파트112동,부산광역시,,,128.9234709,35.09953408,,50000002114
강서구14,8,명지초등학교,부산광역시,,,128.9237501,35.10138157,,50000001387
강서구14,9,국제신도시교차로,부산광역시,,,128.9240379,35.10406258,,50000001386
강서구14,10,(구)명지초등학교후문,부산광역시,강서구,명지동,128.925974,35.10599823,92149,21120540066
강서구14,11,명지동주민센터,부산광역시,강서구,명지동,128.9264231,35.10754447,92151,21120540069
강서구14,12,중리새동네,부산광역시,강서구,명지동,128.9258065,35.1087834,92076,21120540053
강서구14,13,명지농협 경일고등학교,부산광역시,강서구,명지동,128.9246407,35.11094456,92077,21120540054
강서구14,14,경일고등학교입구,부산광역시,강서구,명지동,128.9240858,35.11337326,92279,21120540018
강서구14,15,진목,부산광역시,강서구,명지동,128.9264965,35.11283727,92280,21120540005
강서구14,16,명지시장,부산광역시,,,128.9319624,35.1116755,,50000002017
강서구14,17,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구14,18,부산현대미술관,부산광역시,,,128.9434383,35.10827702,,50000002987
강서구14,19,을숙도,부산광역시,사하구,하단1동,128.9462061,35.10791956,90021,21100560003
강서구14,20,하단역,부산광역시,사하구,하단1동,128.9649359,35.10612419,90023,21100560005
강서구14,21,하단역,부산광역시,사하구,하단2동,128.9661092,35.10634881,90024,21100570011
강서구14,22,을숙도,부산광역시,사하구,하단2동,128.9470866,35.10803042,90026,21100570013
강서구14,23,부산현대미술관,부산광역시,,,128.9420631,35.10878842,,50000002218
강서구14,24,명지시장,부산광역시,강서구,명지동,128.9318367,35.11149654,92019,21120540006
강서구14,25,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구14,26,진목,부산광역시,강서구,명지동,128.9267219,35.11312805,92281,21120540008
강서구14,27,경일고등학교입구,부산광역시,강서구,명지동,128.9242359,35.11364322,92282,21120540009
강서구14,28,명지농협 경일고등학교,부산광역시,강서구,명지동,128.9245192,35.11089692,92061,21120540038
강서구14,29,명지동주민센터,부산광역시,강서구,명지동,128.9256445,35.10877465,92062,21120540039
강서구14,30,(구)명지초등학교후문,부산광역시,강서구,명지동,128.925866,35.10624934,92154,21120540071
강서구14,31,국제신도시교차로,부산광역시,,,128.9238322,35.10464261,,50000001385
강서구14,32,명지초등학교,부산광역시,,,128.9233401,35.10143317,,50000002121
강서구14,33,에일린의뜰아파트112동,부산광역시,,,128.9230117,35.09959093,,50000002113
강서구14,34,국민은행명지국제신도시지점,부산광역시,,,128.9210862,35.09814351,,50000002120
강서구14,35,더스퀘어,부산광역시,,,128.9186519,35.09838033,,50000002122
강서구14,36,중흥S클래스프라디움,부산광역시,,,128.9155673,35.09870399,,50000002116
강서구14,37,한국토지주택공사,부산광역시,,,128.9106224,35.09919657,,50000002118
강서구14,38,국회부산도서관입구,부산광역시,,,128.9053227,35.10117252,,50000003049
강서구14,39,국회부산도서관,부산광역시,,,128.9046092,35.10373412,,50000003058
강서구15,1,강서구청역,부산광역시,강서구,대저1동,128.980946,35.2111847,92223,21120510065
강서구15,2,강서체육공원역,부산광역시,강서구,대저1동,128.968807,35.21237475,92224,21120510066
강서구15,3,대저역,부산광역시,강서구,대저1동,128.9613652,35.21312702,92225,21120510002
강서구15,4,부산교도소,부산광역시,,,128.9531471,35.2139602,92226,50000000108
강서구15,5,평강,부산광역시,강서구,대저1동,128.9505033,35.21420912,92227,21120510003
강서구15,6,대사리3구,부산광역시,강서구,강동동,128.9438818,35.21603013,92228,21120530010
강서구15,7,원예시험장,부산광역시,강서구,강동동,128.9408079,35.21706263,92229,21120530011
강서구15,8,강동치안센터,부산광역시,,,128.9367811,35.21619681,,50000001394
강서구15,9,강동동행정복지센터,부산광역시,강서구,강동동,128.9355758,35.21424549,92181,21120530034
강서구15,10,농협공판장,부산광역시,강서구,강동동,128.9338295,35.21136489,92182,21120530035
강서구15,11,핏대섬새동네,부산광역시,강서구,강동동,128.9315715,35.20771374,92183,21120530036
강서구15,12,딴치,부산광역시,강서구,강동동,128.9287185,35.20295571,92184,21120530037
강서구15,13,신덕복지회관,부산광역시,강서구,강동동,128.9275965,35.20112021,92185,21120530038
강서구15,14,강서해수랜드,부산광역시,,,128.925744,35.19779057,,50000001396
강서구15,15,신덕신천마을,부산광역시,,,128.9246913,35.19551833,,50000001398
강서구15,16,덕계,부산광역시,강서구,강동동,128.9228557,35.19160005,92186,21120530039
강서구15,17,득천사거리,부산광역시,강서구,강동동,128.9210577,35.18850883,92187,21120530040
강서구15,18,득천,부산광역시,,,128.919814,35.18466442,,50000001401
강서구15,19,현대슈퍼,부산광역시,강서구,강동동,128.9187201,35.18177096,92188,21120530041
강서구15,20,상곡정미소,부산광역시,강서구,강동동,128.9165122,35.17695545,92189,21120530042
강서구15,21,강동119안전센터,부산광역시,,,128.9158461,35.17508909,,50000001402
강서구15,22,상곡,부산광역시,강서구,강동동,128.9149319,35.17187691,92190,21120530043
강서구15,23,남광정밀,부산광역시,,,128.9133502,35.16670695,,50000001406
강서구15,24,중곡,부산광역시,강서구,강동동,128.9128738,35.16420966,92191,21120530044
강서구15,25,평위도,부산광역시,강서구,강동동,128.9139524,35.16054245,92192,21120530045
강서구15,26,한사랑부동산,부산광역시,,,128.9152879,35.1562045,,50000001408
강서구15,27,수봉도,부산광역시,강서구,강동동,128.9157831,35.15467372,92193,21120530046
강서구15,28,삼광초교,부산광역시,강서구,강동동,128.9167447,35.15154712,92194,21120530047
강서구15,29,송백도,부산광역시,,,128.9167955,35.14960649,,50000001410
강서구15,30,강동유황오리,부산광역시,,,128.9166578,35.14771166,,50000001412
강서구15,31,전양마을,부산광역시,강서구,강동동,128.9165709,35.14536607,92195,21120530048
강서구15,32,천자도,부산광역시,,,128.9164185,35.14195233,,50000001414
강서구15,33,천자도공단,부산광역시,강서구,강동동,128.9163231,35.14008519,92196,21120530049
강서구15,34,소담재,부산광역시,,,128.9162721,35.13781368,,50000001416
강서구15,35,진목교회,부산광역시,강서구,명지동,128.9159716,35.13416058,92197,21120540082
강서구15,36,동양라이트,부산광역시,,,128.9083239,35.12500701,,50000002535
강서구15,37,강서경찰서,부산광역시,,,128.9072308,35.11835088,,50000002932
강서구15,38,사취등,부산광역시,강서구,명지동,128.9157625,35.11550095,92355,21120540016
강서구15,39,청량사교차로,부산광역시,,,128.9195315,35.11449329,,50000002405
강서구15,40,경일고등학교입구,부산광역시,강서구,명지동,128.9240858,35.11337326,92279,21120540018
강서구15,41,진목,부산광역시,강서구,명지동,128.9264965,35.11283727,92280,21120540005
강서구15,42,명지시장,부산광역시,,,128.9319624,35.1116755,,50000002017
강서구15,43,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구15,44,부산현대미술관,부산광역시,,,128.9434383,35.10827702,,50000002987
강서구15,45,을숙도,부산광역시,사하구,하단1동,128.9462061,35.10791956,90021,21100560003
강서구15,46,하단역,부산광역시,사하구,하단1동,128.9649359,35.10612419,90023,21100560005
강서구15,47,하단역,부산광역시,사하구,하단2동,128.9661092,35.10634881,90024,21100570011
강서구15,48,을숙도,부산광역시,사하구,하단2동,128.9470866,35.10803042,90026,21100570013
강서구15,49,부산현대미술관,부산광역시,,,128.9420631,35.10878842,,50000002218
강서구15,50,명지시장,부산광역시,강서구,명지동,128.9318367,35.11149654,92019,21120540006
강서구15,51,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구15,52,진목,부산광역시,강서구,명지동,128.9267219,35.11312805,92281,21120540008
강서구15,53,경일고등학교입구,부산광역시,강서구,명지동,128.9242359,35.11364322,92282,21120540009
강서구15,54,청량사교차로,부산광역시,,,128.9199366,35.11469865,,50000002404
강서구15,55,사취등,부산광역시,강서구,명지동,128.9151496,35.11595605,92356,21120540019
강서구15,56,강서경찰서,부산광역시,,,128.9076625,35.1182855,,50000002933
강서구15,57,동양라이트,부산광역시,,,128.9087509,35.12497325,,50000002536
강서구15,58,강서예술촌,부산광역시,강서구,명지동,128.9187554,35.13137156,92286,21120540013
강서구15,59,진목교회,부산광역시,강서구,명지동,128.9162213,35.13414762,92164,21120540081
강서구15,60,소담재,부산광역시,,,128.916429,35.13772108,,50000001417
강서구15,61,천자도공단,부산광역시,강서구,강동동,128.916513,35.13989424,92165,21120530018
강서구15,62,천자도,부산광역시,,,128.9165795,35.14180109,,50000001415
강서구15,63,전양마을,부산광역시,강서구,강동동,128.9167912,35.14540124,92166,21120530019
강서구15,64,강동유황오리,부산광역시,,,128.9168853,35.1475864,,50000001413
강서구15,65,송백도,부산광역시,,,128.916968,35.14947759,,50000001411
강서구15,66,삼광초교,부산광역시,강서구,강동동,128.9169946,35.15127156,92167,21120530020
강서구15,67,수봉도,부산광역시,강서구,강동동,128.9160479,35.15430978,92168,21120530021
강서구15,68,한사랑부동산,부산광역시,,,128.9154748,35.15621958,,50000001409
강서구15,69,평위도,부산광역시,강서구,강동동,128.9141005,35.16050344,92169,21120530022
강서구15,70,중곡,부산광역시,강서구,강동동,128.9130488,35.16418182,92170,21120530023
강서구15,71,남광정밀,부산광역시,,,128.9133851,35.16631889,,50000001407
강서구15,72,상곡,부산광역시,강서구,강동동,128.9151617,35.17224952,92171,21120530024
강서구15,73,강동119안전센터,부산광역시,,,128.9158647,35.1747148,,50000001403
강서구15,74,상곡정미소,부산광역시,강서구,강동동,128.9165683,35.17668377,92172,21120530025
강서구15,75,현대슈퍼,부산광역시,강서구,강동동,128.9188139,35.18150907,92173,21120530026
강서구15,76,득천,부산광역시,,,128.9197293,35.18409801,,50000001400
강서구15,77,득천사거리,부산광역시,강서구,강동동,128.9216003,35.18912654,92174,21120530027
강서구15,78,덕계,부산광역시,강서구,강동동,128.9231407,35.19181309,92175,21120530028
강서구15,79,신덕신천마을,부산광역시,,,128.9247668,35.19545855,,50000001399
강서구15,80,강서해수랜드,부산광역시,,,128.9258992,35.1978512,,50000001397
강서구15,81,신덕복지회관,부산광역시,강서구,강동동,128.9271346,35.20007355,92176,21120530029
강서구15,82,딴치,부산광역시,강서구,강동동,128.9291761,35.20344941,92177,21120530030
강서구15,83,핏대섬새동네,부산광역시,강서구,강동동,128.9317386,35.20753505,92178,21120530031
강서구15,84,농협공판장,부산광역시,강서구,강동동,128.9335855,35.21068041,92179,21120530032
강서구15,85,강동주민센터,부산광역시,강서구,강동동,128.9355715,35.21394572,92180,21120530033
강서구15,86,강동동행정복지센터,부산광역시,,,128.936717,35.21581032,,50000001395
강서구15,87,원예시험장,부산광역시,강서구,강동동,128.9404668,35.21681945,92216,21120530008
강서구15,88,대사리3구,부산광역시,강서구,강동동,128.9433924,35.21583045,92217,21120530009
강서구15,89,평강,부산광역시,강서구,대저1동,128.9503265,35.21392461,92001,21120510001
강서구15,90,대저역,부산광역시,강서구,대저1동,128.9604786,35.21290451,92388,21120510062
강서구15,91,강서체육공원역,부산광역시,강서구,대저1동,128.9697355,35.21194844,92389,21120510063
강서구15,92,강서구청역,부산광역시,강서구,대저1동,128.9804228,35.21087515,92390,21120510064
강서구15-1,1,강서구청역,부산광역시,강서구,대저1동,128.980946,35.2111847,92223,21120510065
강서구15-1,2,강서체육공원역,부산광역시,강서구,대저1동,128.968807,35.21237475,92224,21120510066
강서구15-1,3,대저역,부산광역시,강서구,대저1동,128.9613652,35.21312702,92225,21120510002
강서구15-1,4,부산교도소,부산광역시,,,128.9531471,35.2139602,92226,50000000108
강서구15-1,5,평강,부산광역시,강서구,대저1동,128.9505033,35.21420912,92227,21120510003
강서구15-1,6,대사리3구,부산광역시,강서구,강동동,128.9438818,35.21603013,92228,21120530010
강서구15-1,7,원예시험장,부산광역시,강서구,강동동,128.9408079,35.21706263,92229,21120530011
강서구15-1,8,강동치안센터,부산광역시,,,128.9367811,35.21619681,,50000001394
강서구15-1,9,강동동행정복지센터,부산광역시,강서구,강동동,128.9355758,35.21424549,92181,21120530034
강서구15-1,10,농협공판장,부산광역시,강서구,강동동,128.9338295,35.21136489,92182,21120530035
강서구15-1,11,핏대섬새동네,부산광역시,강서구,강동동,128.9315715,35.20771374,92183,21120530036
강서구15-1,12,중덕마을,부산광역시,강서구,강동동,128.9215621,35.21016422,,21120530014
강서구15-1,13,북정마을,부산광역시,강서구,강동동,128.9159231,35.19925101,92233,21120530015
강서구15-1,14,덕계마을,부산광역시,강서구,강동동,128.9170935,35.19415562,92234,21120530016
강서구15-1,15,덕도초등학교,부산광역시,,,128.9164159,35.19257658,,50000001146
강서구15-1,16,강동교회,부산광역시,,,128.914156,35.19276103,,50000001148
강서구15-1,17,상덕마을,부산광역시,,,128.9132638,35.19544264,,50000001149
강서구15-1,18,덕포마을,부산광역시,,,128.9087737,35.19225172,,50000001142
강서구15-1,19,득천사거리,부산광역시,강서구,강동동,128.9210577,35.18850883,92187,21120530040
강서구15-1,20,득천,부산광역시,,,128.919814,35.18466442,,50000001401
강서구15-1,21,현대슈퍼,부산광역시,강서구,강동동,128.9187201,35.18177096,92188,21120530041
강서구15-1,22,상곡정미소,부산광역시,강서구,강동동,128.9165122,35.17695545,92189,21120530042
강서구15-1,23,강동119안전센터,부산광역시,,,128.9158461,35.17508909,,50000001402
강서구15-1,24,상곡,부산광역시,강서구,강동동,128.9149319,35.17187691,92190,21120530043
강서구15-1,25,남광정밀,부산광역시,,,128.9133502,35.16670695,,50000001406
강서구15-1,26,중곡,부산광역시,강서구,강동동,128.9128738,35.16420966,92191,21120530044
강서구15-1,27,중곡,부산광역시,강서구,강동동,128.9130488,35.16418182,92170,21120530023
강서구15-1,28,남광정밀,부산광역시,,,128.9133851,35.16631889,,50000001407
강서구15-1,29,상곡,부산광역시,강서구,강동동,128.9151617,35.17224952,92171,21120530024
강서구15-1,30,강동119안전센터,부산광역시,,,128.9158647,35.1747148,,50000001403
강서구15-1,31,상곡정미소,부산광역시,강서구,강동동,128.9165683,35.17668377,92172,21120530025
강서구15-1,32,현대슈퍼,부산광역시,강서구,강동동,128.9188139,35.18150907,92173,21120530026
강서구15-1,33,득천,부산광역시,,,128.9197293,35.18409801,,50000001400
강서구15-1,34,득천사거리,부산광역시,강서구,강동동,128.9216003,35.18912654,92174,21120530027
강서구15-1,35,덕포마을,부산광역시,강서구,강동동,128.9095049,35.19204831,92235,21120530017
강서구15-1,36,상덕마을,부산광역시,,,128.913165,35.19541315,,50000001143
강서구15-1,37,강동교회,부산광역시,,,128.9140243,35.19276311,,50000001147
강서구15-1,38,덕도초등학교,부산광역시,,,128.9165178,35.19259299,,50000001144
강서구15-1,39,덕계마을,부산광역시,강서구,강동동,128.9172922,35.19416924,92211,21120530003
강서구15-1,40,북정마을,부산광역시,강서구,강동동,128.9159236,35.19952707,92212,21120530004
강서구15-1,41,중덕마을,부산광역시,강서구,강동동,128.9218719,35.21043573,92213,21120530005
강서구15-1,42,농협공판장,부산광역시,강서구,강동동,128.9335855,35.21068041,92179,21120530032
강서구15-1,43,강동주민센터,부산광역시,강서구,강동동,128.9355715,35.21394572,92180,21120530033
강서구15-1,44,강동동행정복지센터,부산광역시,,,128.936717,35.21581032,,50000001395
강서구15-1,45,원예시험장,부산광역시,강서구,강동동,128.9404668,35.21681945,92216,21120530008
강서구15-1,46,대사리3구,부산광역시,강서구,강동동,128.9433924,35.21583045,92217,21120530009
강서구15-1,47,평강,부산광역시,강서구,대저1동,128.9503265,35.21392461,92001,21120510001
강서구15-1,48,대저역,부산광역시,강서구,대저1동,128.9604786,35.21290451,92388,21120510062
강서구15-1,49,강서체육공원역,부산광역시,강서구,대저1동,128.9697355,35.21194844,92389,21120510063
강서구15-1,50,강서구청역,부산광역시,강서구,대저1동,128.9804228,35.21087515,92390,21120510064
강서구16,1,주포마을,부산광역시,,,128.8358438,35.11648173,,50000002575
강서구16,2,옥포,부산광역시,강서구,녹산동,128.8425395,35.11594654,92202,21120560154
강서구16,3,신촌마을입구,부산광역시,,,128.8456755,35.10974906,,50000002742
강서구16,4,구랑,부산광역시,강서구,녹산동,128.8584842,35.12917521,92203,21120560134
강서구16,5,마음,부산광역시,강서구,녹산동,128.8646871,35.13443831,92372,21120560135
강서구16,6,국제산업물류산단,부산광역시,,,128.8687335,35.1365061,,50000002711
강서구16,7,정민금속,부산광역시,,,128.8716247,35.13664621,,50000002939
강서구16,8,KT물류센터,부산광역시,,,128.8736478,35.13827765,,50000002941
강서구16,9,가달고분,부산광역시,,,128.8772655,35.13648684,,50000002942
강서구16,10,생곡입구,부산광역시,강서구,녹산동,128.88001,35.13802448,92347,21120560013
강서구16,11,생곡삼거리,부산광역시,강서구,녹산동,128.8857958,35.13669415,92348,21120560014
강서구16,12,가리세입구,부산광역시,강서구,녹산동,128.890491,35.13612886,92349,21120560015
강서구16,13,장락,부산광역시,강서구,녹산동,128.8937723,35.1351208,92350,21120560016
강서구16,14,장락포,부산광역시,강서구,녹산동,128.8971127,35.13422801,92204,21120560157
강서구16,15,보감사,부산광역시,강서구,녹산동,128.8987667,35.12650611,92205,21120560158
강서구16,16,성산,부산광역시,강서구,녹산동,128.8964619,35.12422291,92351,21120560017
강서구16,17,노적봉능엄사 입구,부산광역시,강서구,녹산동,128.8966057,35.12081309,92352,21120560019
강서구16,18,순아3구,부산광역시,강서구,명지동,128.9031424,35.1188289,92353,21120540014
강서구16,19,강서경찰서,부산광역시,강서구,명지동,128.9066439,35.1178277,92354,21120540015
강서구16,20,사취등,부산광역시,강서구,명지동,128.9157625,35.11550095,92355,21120540016
강서구16,21,청량사교차로,부산광역시,,,128.9195315,35.11449329,,50000002405
강서구16,22,경일고등학교입구,부산광역시,강서구,명지동,128.9240858,35.11337326,92279,21120540018
강서구16,23,진목,부산광역시,강서구,명지동,128.9264965,35.11283727,92280,21120540005
강서구16,24,명지시장,부산광역시,,,128.9319624,35.1116755,,50000002017
강서구16,25,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구16,26,부산현대미술관,부산광역시,,,128.9434383,35.10827702,,50000002987
강서구16,27,을숙도,부산광역시,사하구,하단1동,128.9462061,35.10791956,90021,21100560003
강서구16,28,하단역,부산광역시,사하구,하단1동,128.9649359,35.10612419,90023,21100560005
강서구16,29,하단역,부산광역시,사하구,하단2동,128.9661092,35.10634881,90024,21100570011
강서구16,30,을숙도,부산광역시,사하구,하단2동,128.9470866,35.10803042,90026,21100570013
강서구16,31,부산현대미술관,부산광역시,,,128.9420631,35.10878842,,50000002218
강서구16,32,명지시장,부산광역시,강서구,명지동,128.9318367,35.11149654,92019,21120540006
강서구16,33,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구16,34,진목,부산광역시,강서구,명지동,128.9267219,35.11312805,92281,21120540008
강서구16,35,경일고등학교입구,부산광역시,강서구,명지동,128.9242359,35.11364322,92282,21120540009
강서구16,36,청량사교차로,부산광역시,,,128.9199366,35.11469865,,50000002404
강서구16,37,사취등,부산광역시,강서구,명지동,128.9151496,35.11595605,92356,21120540019
강서구16,38,강서경찰서,부산광역시,강서구,명지동,128.9068071,35.11815804,92357,21120540020
강서구16,39,순아3구,부산광역시,강서구,명지동,128.903738,35.11900998,92358,21120540021
강서구16,40,노적봉능엄사 입구,부산광역시,강서구,녹산동,128.8968354,35.12103734,92359,21120560020
강서구16,41,성산삼거리,부산광역시,강서구,녹산동,128.8948579,35.12241948,92360,21120560021
강서구16,42,성산,부산광역시,강서구,녹산동,128.8966403,35.12409347,92361,21120560022
강서구16,43,보감사,부산광역시,강서구,녹산동,128.8990827,35.12634754,92198,21120560150
강서구16,44,장락포,부산광역시,강서구,녹산동,128.8972845,35.1345916,92199,21120560151
강서구16,45,장락,부산광역시,강서구,녹산동,128.8942563,35.13539479,92362,21120560023
강서구16,46,가리세입구,부산광역시,강서구,녹산동,128.8907201,35.13649556,92363,21120560024
강서구16,47,생곡삼거리,부산광역시,강서구,녹산동,128.8854626,35.13750712,92115,21120560038
강서구16,48,생곡입구,부산광역시,강서구,녹산동,128.880214,35.13838375,92116,21120560039
강서구16,49,가달고분,부산광역시,,,128.8774503,35.1366552,,50000002943
강서구16,50,KT물류센터,부산광역시,,,128.8734809,35.13841541,,50000002940
강서구16,51,삼흥에스씨,부산광역시,,,128.8715361,35.13684585,,50000002938
강서구16,52,국제산업물류산단,부산광역시,,,128.8684291,35.13686677,,50000002712
강서구16,53,마음,부산광역시,강서구,녹산동,128.8649162,35.13507278,92406,21120560139
강서구16,54,구랑,부산광역시,강서구,녹산동,128.857984,35.12944555,92200,21120560152
강서구16,55,신촌마을입구,부산광역시,,,128.8456755,35.10974906,,50000002742
강서구16,56,옥포마을입구,부산광역시,강서구,녹산동,128.8441125,35.11612998,92201,21120560153
강서구17,1,용원,경상남도,진해시,웅동2동,128.8204892,35.09681107,92049,38040660007
강서구17,2,용원사거리,부산광역시,,,128.8212523,35.09806259,,50000001421
강서구17,3,부광산업,부산광역시,,,128.824384,35.09589314,,50000001344
강서구17,4,해광테크,부산광역시,,,128.8264148,35.09427642,,50000001423
강서구17,5,경제자유무역청,부산광역시,,,128.8397937,35.08556215,,50000001425
강서구17,6,부림특수강,부산광역시,강서구,녹산동,128.8430029,35.08443413,92480,21120560111
강서구17,7,백송강재,부산광역시,강서구,녹산동,128.845339,35.08442865,92481,21120560112
강서구17,8,서해식품,부산광역시,강서구,녹산동,128.8483337,35.0844518,92482,21120560113
강서구17,9,빅벤,부산광역시,,,128.8518615,35.08444114,,50000001426
강서구17,10,풍국철강,부산광역시,,,128.8564115,35.08444815,,50000001428
강서구17,11,삼덕통상,부산광역시,,,128.8572472,35.08649011,,50000001430
강서구17,12,강서소방서 무성산업사,부산광역시,,,128.8587965,35.08881401,,50000001433
강서구17,13,녹산폐기물매립장,부산광역시,강서구,녹산동,128.8663086,35.08879631,92487,21120560119
강서구17,14,신호하수처리장,부산광역시,강서구,녹산동,128.8725057,35.08881717,92435,21120560069
강서구17,15,삼성자동차정문,부산광역시,강서구,녹산동,128.876635,35.08881002,92436,21120560070
강서구17,16,신호윌아파트105동,부산광역시,강서구,녹산동,128.8772868,35.08825769,92437,21120560120
강서구17,17,녹산농협신호지소,부산광역시,,,128.8772999,35.08611812,,50000001353
강서구17,18,신호초등학교사거리,부산광역시,강서구,녹산동,128.8772832,35.08377344,,21120561198
강서구17,19,신호마을,부산광역시,,,128.8795771,35.08119828,92408,50000000094
강서구17,20,금강웰테크,부산광역시,,,128.8821129,35.08313261,,50000001434
강서구17,21,삼성자동차남문,부산광역시,강서구,녹산동,128.8821521,35.08826843,92489,21120560071
강서구17,22,퀸덤아파트1.2단지,부산광역시,,,128.8979769,35.08656218,92006,50000000101
강서구17,23,명호초등학교,부산광역시,,,128.8993131,35.08555894,92007,50000000133
강서구17,24,극동스타클래스109동,부산광역시,,,128.9007235,35.08420756,92008,50000000103
강서구17,25,롯데캐슬아파트,부산광역시,,,128.9045938,35.08421439,92009,50000000104
강서구17,26,호산나교회,,,,128.9081601,35.08420954,92010,50000000007
강서구17,27,남명초등학교,부산광역시,,,128.9098347,35.08423107,92011,50000000106
강서구17,28,행복마을,부산광역시,강서구,명지동,128.9121934,35.08765258,92012,21120540032
강서구17,29,낙동강철새도래지,부산광역시,강서구,명지동,128.9169503,35.08978122,92013,21120540033
강서구17,30,전등,부산광역시,강서구,명지동,128.9226422,35.09176209,92014,21120540034
강서구17,31,진동,부산광역시,강서구,명지동,128.9273758,35.09825166,92015,21120540035
강서구17,32,동리,부산광역시,강서구,명지동,128.9281048,35.1005992,92016,21120540036
강서구17,33,명지새동네,부산광역시,강서구,명지동,128.9308505,35.10865538,92018,21120540007
강서구17,34,부산현대미술관,부산광역시,,,128.9434383,35.10827702,,50000002987
강서구17,35,을숙도,부산광역시,사하구,하단1동,128.9462061,35.10791956,90021,21100560003
강서구17,36,하단역,부산광역시,사하구,하단1동,128.9649359,35.10612419,90023,21100560005
강서구17,37,하단역,부산광역시,사하구,하단2동,128.9661092,35.10634881,90024,21100570011
강서구17,38,을숙도,부산광역시,사하구,하단2동,128.9470866,35.10803042,90026,21100570013
강서구17,39,부산현대미술관,부산광역시,,,128.9420631,35.10878842,,50000002218
강서구17,40,명지시장,부산광역시,강서구,명지동,128.9318367,35.11149654,92019,21120540006
강서구17,41,명지새동네,부산광역시,강서구,명지동,128.9300536,35.10817681,92020,21120541084
강서구17,42,동리,부산광역시,강서구,명지동,128.9279439,35.10141994,92022,21120540023
강서구17,43,진동,부산광역시,강서구,명지동,128.9269105,35.09812,92023,21120540024
강서구17,44,전등,부산광역시,강서구,명지동,128.922261,35.09197902,92024,21120540025
강서구17,45,행복마을,부산광역시,강서구,명지동,128.9119299,35.08793764,92026,21120540027
강서구17,46,남명초등학교,부산광역시,,,128.9104483,35.0844512,92027,50000000107
강서구17,47,호산나교회,,,,128.9072613,35.08445259,92028,50000000004
강서구17,48,롯데캐슬아파트,부산광역시,,,128.9049063,35.0844528,92029,50000000105
강서구17,49,극동스타클래스109동,부산광역시,,,128.9015562,35.08441979,92030,50000000102
강서구17,50,명호초등학교,부산광역시,,,128.8995868,35.08554112,92031,50000000132
강서구17,51,퀸덤아파트1.2단지,부산광역시,,,128.8978006,35.08676319,92032,50000000098
강서구17,52,삼성자동차남문,부산광역시,강서구,녹산동,128.881794,35.08811738,92466,21120560052
강서구17,53,금강웰테크,부산광역시,,,128.8818157,35.08379961,,50000001435
강서구17,54,신호마을,부산광역시,,,128.8792599,35.08146906,92439,50000000093
강서구17,55,신호초등학교사거리,부산광역시,,,128.8776142,35.08381069,,50000001352
강서구17,56,녹산농협신호지소,부산광역시,,,128.8776534,35.08599549,,50000001354
강서구17,57,신호윌아파트105동,부산광역시,강서구,녹산동,128.8776695,35.08775111,92410,21120560095
강서구17,58,삼성자동차정문,부산광역시,강서구,녹산동,128.8767864,35.08916573,92411,21120560053
강서구17,59,신호하수처리장,부산광역시,강서구,녹산동,128.8725597,35.08915827,92412,21120560054
강서구17,60,녹산폐기물매립장,부산광역시,강서구,녹산동,128.865385,35.08914922,92468,21120560097
강서구17,61,강서소방서 무성산업사,부산광역시,,,128.8569953,35.0886794,,50000001432
강서구17,62,삼덕통상,부산광역시,,,128.8569916,35.08682296,,50000001431
강서구17,63,풍국철강,부산광역시,,,128.8570316,35.08471803,,50000001429
강서구17,64,빅벤,부산광역시,,,128.8523308,35.08459168,,50000001427
강서구17,65,서해식품,부산광역시,강서구,녹산동,128.8489951,35.08460936,92474,21120560104
강서구17,66,백송강재,부산광역시,강서구,녹산동,128.8457297,35.08458958,92475,21120560105
강서구17,67,부산협동상사,부산광역시,강서구,녹산동,128.8431129,35.0845922,92476,21120560106
강서구17,68,경제자유구역청,부산광역시,강서구,녹산동,128.8399836,35.08579302,92478,21120561203
강서구17,69,해광테크,부산광역시,,,128.8267261,35.09446549,,50000001424
강서구17,70,부광산업,부산광역시,강서구,녹산동,128.8244534,35.09632918,92047,21120560086
강서구17,71,용원사거리,부산광역시,,,128.8213834,35.09828593,,50000001422
강서구17,72,용원,경상남도,진해시,웅동2동,128.8204892,35.09681107,92049,38040660007
강서구19,1,강서구청역,부산광역시,강서구,대저1동,128.980946,35.2111847,92223,21120510065
